room_type,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,lng,lat,is_weekend,city,realsum_cut,longitude_disc_2_093_2_347,longitude_disc_2_347_12_47,longitude_disc_12_47_12_583,latitude_disc_41_35_41_893,latitude_disc_41_893_48_837,latitude_disc_48_837_48_901
1,1,2.0,0,0,0,9.0,80.0,0,1.8591245,0.55593383,2.19099,41.39269,0,1,242.97717,True,False,False,True,False,False
2,0,6.0,0,0,0,9.0,94.0,2,3.625771,0.13154548,2.30518,48.84771,1,2,504.24084,True,False,False,False,False,True
2,0,6.0,0,0,1,7.0,60.0,2,1.7928112,0.7297995,2.166,41.403,0,1,678.1949,True,False,False,True,False,False
1,1,4.0,0,0,1,10.0,60.0,1,3.0989213,0.3575098,12.5237,41.87804,1,3,228.18134,False,False,True,True,False,False
2,0,3.0,0,0,1,10.0,87.0,1,2.4304855,0.9603472,12.473,41.902,0,3,297.38385,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,99.0,1,1.8465124,0.20971821,12.51232,41.88605,0,3,161.5505,False,False,True,True,False,False
2,0,4.0,0,1,0,8.0,85.0,1,2.1624093,0.4426106,12.478,41.908,0,3,207.6076,False,False,True,False,True,False
2,0,2.0,0,1,0,6.0,80.0,1,3.0716815,0.1833299,2.3667,48.88262,0,2,119.76885,False,True,False,False,False,True
1,1,3.0,0,0,1,9.0,91.0,1,2.6802037,0.21745676,12.51726,41.87951,0,3,126.715454,False,False,True,True,False,False
2,0,3.0,0,0,0,10.0,93.0,1,4.7262554,1.7358171,12.46265,41.8703,1,3,152.4326,False,True,False,True,False,False
1,1,6.0,0,1,0,10.0,100.0,1,0.75653535,0.15390602,2.17734,41.38314,1,1,318.15115,True,False,False,True,False,False
2,0,2.0,0,1,0,8.0,82.0,0,0.45405984,0.052674472,2.3469,48.85791,0,2,242.56688,False,True,False,False,False,True
2,0,2.0,0,0,0,8.0,88.0,0,1.1401042,0.15402846,2.36451,48.86327,1,2,281.4801,False,True,False,False,False,True
2,0,6.0,1,0,1,9.0,93.0,2,2.2115223,0.8801361,12.4756,41.90072,0,3,299.7218,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,100.0,1,2.3035889,0.085551634,2.15158,41.40256,0,1,347.0105,True,False,False,True,False,False
2,0,3.0,0,0,0,8.0,80.0,1,3.3694515,0.07833822,2.35048,48.88684,1,2,289.8686,False,True,False,False,False,True
2,0,4.0,0,1,0,10.0,80.0,1,2.9679215,0.24334343,2.13694,41.37743,0,1,560.1974,True,False,False,True,False,False
2,0,4.0,1,1,0,10.0,97.0,1,0.5108856,0.30569136,12.4981,41.90427,1,3,265.8219,False,False,True,False,True,False
2,0,2.0,0,1,0,9.0,97.0,0,3.7342224,0.12783416,2.3225,48.88359,1,2,171.03178,True,False,False,False,False,True
1,1,2.0,1,0,0,9.0,99.0,1,4.817845,1.7311822,12.46274,41.8691,0,3,105.907936,False,True,False,True,False,False
2,0,5.0,0,0,1,9.0,90.0,2,5.483638,2.6750004,12.45109,41.86964,0,3,195.91798,False,True,False,True,False,False
2,0,4.0,0,1,0,9.0,91.0,1,4.7024755,0.20799096,12.446,41.906,1,3,161.5505,False,True,False,False,True,False
1,1,2.0,0,0,1,10.0,95.0,1,0.71672803,0.14749004,12.50239,41.89442,0,3,92.11418,False,False,True,False,True,False
1,1,3.0,0,0,1,9.0,86.0,1,1.6483109,0.08944189,2.15342,41.37912,1,1,141.27121,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,2.0090485,0.22049345,2.35895,48.87417,1,2,235.8095,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,1.2287856,0.22893628,2.17786,41.37778,1,1,208.2994,True,False,False,True,False,False
2,0,3.0,1,0,0,10.0,96.0,1,1.9823962,0.078732125,12.51948,41.91323,0,3,133.72922,False,False,True,False,True,False
2,0,4.0,0,0,1,8.0,90.0,2,2.4655056,1.496744,12.474,41.894,0,3,380.38016,False,False,True,False,True,False
1,1,2.0,0,0,0,10.0,90.0,1,1.975355,1.1496903,12.47936,41.89599,1,3,244.07921,False,False,True,False,True,False
2,0,2.0,0,0,1,10.0,80.0,0,3.530794,0.18948118,2.30462,48.85604,1,2,195.49818,True,False,False,False,False,True
1,1,2.0,0,1,0,10.0,100.0,1,3.4476955,0.077311784,12.5236,41.87425,1,3,71.774254,False,False,True,True,False,False
2,0,4.0,0,0,1,10.0,100.0,1,5.8324847,0.29517633,2.27544,48.86886,0,2,387.9672,True,False,False,False,False,True
1,1,2.0,0,1,0,9.0,94.0,1,0.26064208,0.3689226,12.505,41.902,0,3,154.53674,False,False,True,False,True,False
1,1,2.0,1,0,0,10.0,99.0,1,1.3475375,0.7932759,12.502,41.913,0,3,108.24586,False,False,True,False,True,False
2,0,2.0,0,1,0,8.0,85.0,1,2.8124166,1.548419,12.4716,41.89007,0,3,215.55655,False,False,True,True,False,False
2,0,4.0,1,1,0,9.0,95.0,2,2.9327302,0.27393955,2.33519,48.88027,0,2,358.14148,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,93.0,1,1.6854745,0.36597794,12.513,41.888,1,3,104.03759,False,False,True,True,False,False
1,1,2.0,0,1,0,10.0,87.0,1,0.97542053,0.57573515,12.49417,41.90725,0,3,435.55515,False,False,True,False,True,False
1,1,3.0,0,0,0,10.0,98.0,1,4.7887096,0.49180144,12.53982,41.86816,1,3,140.5092,False,False,True,True,False,False
2,0,6.0,0,0,0,10.0,97.0,3,2.4536896,0.06994505,2.38333,48.86551,0,2,521.4838,False,True,False,False,False,True
1,1,2.0,0,1,0,9.0,93.0,1,4.478838,0.9078576,12.44869,41.89592,1,3,108.71344,False,True,False,False,True,False
1,1,2.0,0,1,0,9.0,91.0,1,3.7605205,0.5435466,2.14754,41.41648,1,1,127.30701,True,False,False,True,False,False
2,0,2.0,0,0,1,9.0,86.0,1,3.195048,1.3180263,12.47995,41.92432,0,3,153.36778,False,False,True,False,True,False
2,0,4.0,0,0,0,9.0,86.0,2,3.577997,1.0217,2.20311,41.40757,0,1,486.18707,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,97.0,1,1.409192,0.17310262,2.349,48.869,1,2,229.51813,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,80.0,1,3.4140787,0.2991431,2.359,48.887,1,2,415.9288,False,True,False,False,False,True
2,0,2.0,0,0,1,8.0,85.0,1,0.9390318,0.1220968,12.493,41.896,1,3,178.61736,False,False,True,False,True,False
2,0,4.0,0,0,0,10.0,100.0,2,2.0666246,0.03747688,12.51814,41.88655,0,3,154.53674,False,False,True,True,False,False
2,0,4.0,0,0,0,10.0,85.0,1,1.395276,0.5367065,12.48716,41.89533,1,3,217.19308,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,100.0,2,4.0892677,0.23539154,2.32855,48.82343,0,2,521.4838,True,False,False,False,True,False
1,1,2.0,0,0,1,10.0,96.0,1,4.5466166,0.34340256,2.216,41.409,1,1,555.3099,True,False,False,True,False,False
2,0,5.0,0,1,0,9.0,94.0,2,1.9147446,0.24645759,12.48011,41.90573,0,3,297.38385,False,False,True,False,True,False
1,1,2.0,0,0,1,10.0,100.0,1,2.4173906,1.0080801,12.47312,41.90109,0,3,157.10846,False,False,True,False,True,False
1,1,2.0,1,0,0,10.0,98.0,1,1.4895327,0.16055171,2.36582,48.86682,0,2,173.36192,False,True,False,False,False,True
2,0,5.0,0,0,1,10.0,100.0,1,2.1849244,0.10885828,2.331,48.87,0,2,606.7667,True,False,False,False,False,True
2,0,4.0,1,0,0,10.0,100.0,1,5.072373,2.5970507,12.451,41.876,1,3,169.96704,False,True,False,True,False,False
2,0,4.0,0,0,0,10.0,98.0,0,6.6754117,0.41136348,12.422,41.905,1,3,182.12424,False,True,False,False,True,False
2,0,6.0,0,1,0,10.0,80.0,0,1.3900961,0.051911376,2.35209,48.84407,0,2,173.1289,False,True,False,False,False,True
2,0,2.0,0,0,0,6.0,80.0,1,0.9274477,0.37739053,2.36162,48.86251,0,2,451.81284,False,True,False,False,False,True
1,1,5.0,0,1,0,10.0,90.0,3,2.9577327,0.2392669,2.32793,48.87754,0,2,336.00522,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,1.5812362,0.24507242,2.35701,48.87051,0,2,324.58755,False,True,False,False,False,True
1,1,3.0,0,0,1,10.0,80.0,1,3.5976784,0.43961903,12.52272,41.92942,1,3,129.52097,False,False,True,False,True,False
2,0,4.0,0,0,1,10.0,93.0,2,2.0975022,0.86910665,12.477,41.9,1,3,506.39423,False,False,True,False,True,False
2,0,2.0,0,0,1,9.0,73.0,0,4.591055,0.3719497,12.447,41.903,1,3,146.354,False,True,False,False,True,False
2,0,2.0,1,0,0,10.0,98.0,0,1.2121327,0.5167745,12.49779,41.89048,0,3,199.42487,False,False,True,True,False,False
1,1,2.0,1,1,0,10.0,96.0,1,4.3895903,0.32675734,2.30098,48.83677,0,2,301.51926,True,False,False,False,True,False
1,1,2.0,1,0,1,10.0,99.0,1,3.1360605,1.3958558,12.471,41.885,0,3,130.9237,False,False,True,True,False,False
2,0,4.0,1,0,0,10.0,98.0,2,2.5233028,1.5065377,12.47281,41.89519,1,3,342.272,False,False,True,False,True,False
1,1,2.0,0,1,0,9.0,92.0,1,3.937026,0.33838898,2.14516,41.41726,1,1,109.851746,True,False,False,True,False,False
1,1,2.0,0,0,1,9.0,94.0,1,2.4076815,0.23384103,2.325,48.845,1,2,383.53995,True,False,False,False,False,True
2,0,2.0,1,0,0,10.0,98.0,1,0.92144,0.72908306,12.51217,41.89715,1,3,138.40508,False,False,True,False,True,False
2,0,4.0,0,1,0,9.0,88.0,1,0.9117626,0.22157456,2.358,48.864,1,2,370.7242,False,True,False,False,False,True
1,1,2.0,0,0,1,10.0,100.0,1,0.21720427,0.23833239,12.50297,41.90275,0,3,172.77254,False,False,True,False,True,False
2,0,4.0,0,0,1,9.0,89.0,2,0.5491368,0.12117202,2.36022,48.85629,0,2,469.05582,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,92.0,0,4.3025217,0.25297594,2.30054,48.87422,0,2,242.56688,True,False,False,False,False,True
2,0,5.0,1,1,0,10.0,95.0,2,4.657168,1.9247868,12.5041,41.85897,0,3,191.24214,False,False,True,True,False,False
2,0,2.0,0,0,1,9.0,94.0,1,3.7384248,1.1916555,12.46847,41.87861,0,3,203.86693,False,True,False,True,False,False
1,1,2.0,1,0,0,10.0,99.0,1,3.2474089,0.39232868,12.51696,41.92796,0,3,148.69193,False,False,True,False,True,False
2,0,5.0,0,0,1,9.0,91.0,1,2.824295,0.42116284,12.47,41.909,0,3,213.21861,False,True,False,False,True,False
2,0,4.0,0,1,0,10.0,84.0,1,2.4866035,1.051525,12.47229,41.9013,0,3,234.02614,False,False,True,False,True,False
2,0,2.0,1,1,0,10.0,100.0,1,1.5378878,0.7016741,12.49833,41.88734,1,3,252.02815,False,False,True,True,False,False
2,0,2.0,0,0,0,10.0,100.0,1,3.467188,0.27758667,2.34107,48.88679,1,2,394.02554,True,False,False,False,False,True
1,1,3.0,0,0,1,10.0,100.0,1,7.9634857,0.42717806,12.46001,41.83651,0,3,149.8609,False,True,False,True,False,False
2,0,5.0,0,0,1,10.0,95.0,1,4.3666635,0.9678542,12.54016,41.87362,0,3,182.12424,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,91.0,1,2.649976,0.47241595,12.51189,41.87813,1,3,112.9217,False,False,True,True,False,False
2,0,2.0,0,0,0,9.0,89.0,1,1.3857628,0.14490752,2.36941,48.86244,0,2,226.48895,False,True,False,False,False,True
1,1,2.0,1,1,0,9.0,90.0,2,4.828414,0.1027338,2.14047,41.42451,1,1,120.3249,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,3,0.40800926,0.3533803,12.50202,41.90454,1,3,152.4326,False,False,True,False,True,False
2,0,3.0,0,0,0,9.0,93.0,1,1.0595301,0.19797668,12.49146,41.89577,0,3,224.90823,False,False,True,False,True,False
2,0,4.0,1,0,0,10.0,100.0,2,2.3257046,0.18217513,2.341,48.876,0,2,591.1548,True,False,False,False,False,True
2,0,4.0,1,1,0,10.0,93.0,1,1.6803756,0.6107877,12.482,41.901,1,3,367.52158,False,False,True,False,True,False
2,0,5.0,0,1,0,9.0,97.0,1,4.4757547,2.251388,12.468,41.932,1,3,228.18134,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,90.0,1,1.9760001,0.1329205,2.372,48.869,1,2,353.2482,False,True,False,False,False,True
2,0,5.0,1,1,0,10.0,95.0,1,2.4272785,1.0220305,12.473,41.901,1,3,259.04193,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,91.0,0,2.5256443,0.30797908,2.37323,48.87483,1,2,260.7419,False,True,False,False,False,True
1,1,3.0,0,1,0,9.0,89.0,0,1.1685851,0.4172595,2.18368,41.38494,1,1,208.53214,True,False,False,True,False,False
2,0,2.0,0,0,0,9.0,90.0,1,3.88564,0.4811426,2.31051,48.83548,1,2,240.93578,True,False,False,False,True,False
2,0,2.0,0,0,1,10.0,100.0,1,1.1235986,0.4831416,2.18343,41.38658,0,1,335.60638,True,False,False,True,False,False
2,0,4.0,0,1,0,7.0,53.0,1,1.5718391,0.38418067,2.37126,48.84945,0,2,517.98865,False,True,False,False,False,True
2,0,6.0,0,0,1,10.0,91.0,2,0.73745364,0.4555824,2.1734,41.39327,0,1,619.0798,True,False,False,True,False,False
1,1,2.0,0,1,0,8.0,87.0,1,0.25033322,0.2528297,2.16704,41.38741,1,1,150.58067,True,False,False,True,False,False
2,0,4.0,0,1,0,8.0,83.0,1,3.393756,0.18699045,12.48272,41.87403,0,3,156.87466,False,False,True,True,False,False
2,0,2.0,0,1,0,10.0,96.0,1,3.0801444,0.8289017,12.53832,41.9074,0,3,149.8609,False,False,True,False,True,False
2,0,6.0,0,0,1,10.0,93.0,2,3.0535767,0.86362195,12.51,41.874,0,3,171.83737,False,False,True,True,False,False
1,1,3.0,1,1,0,10.0,100.0,1,0.5826666,0.1862516,12.49524,41.90054,1,3,184.92975,False,False,True,False,True,False
2,0,4.0,1,0,1,10.0,95.0,1,4.0420427,0.24793121,12.45516,41.91018,0,3,205.03589,False,True,False,False,True,False
2,0,2.0,1,0,1,10.0,95.0,1,3.3722587,0.0968663,2.12985,41.38435,0,1,269.74188,True,False,False,True,False,False
1,1,3.0,1,1,0,10.0,97.0,1,4.4173465,0.7207657,12.452,41.914,1,3,196.38557,False,True,False,False,True,False
2,0,2.0,0,0,0,10.0,98.0,1,1.045775,0.10357778,2.3403,48.85198,0,2,819.5079,True,False,False,False,False,True
2,0,5.0,0,1,0,9.0,87.0,2,2.0585368,0.18719433,2.34569,48.87449,0,2,776.6334,True,False,False,False,False,True
2,0,4.0,1,1,0,10.0,94.0,1,5.720661,0.197505,12.43349,41.89724,1,3,184.92975,False,True,False,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,1.1154276,0.8342211,12.514,41.896,1,3,203.39934,False,False,True,False,True,False
2,0,6.0,1,0,1,9.0,94.0,3,2.8591518,1.6197542,12.46822,41.89685,0,3,642.2276,False,True,False,False,True,False
1,1,4.0,0,0,1,10.0,98.0,1,2.5198317,0.30269504,12.52771,41.91323,0,3,147.52296,False,False,True,False,True,False
1,1,6.0,0,1,0,9.0,100.0,2,7.459278,0.5960658,12.57191,41.85846,0,3,122.2734,False,False,True,True,False,False
2,0,4.0,0,0,0,9.0,91.0,1,2.3642542,0.20406859,2.38102,48.86678,1,2,229.51813,False,True,False,False,False,True
1,1,2.0,1,0,0,10.0,99.0,1,6.4451394,3.0320323,12.5111,41.84323,0,3,103.8038,False,False,True,True,False,False
2,0,6.0,1,0,0,10.0,98.0,2,2.68514,1.5502411,12.47056,41.89599,0,3,303.22867,False,False,True,False,True,False
1,1,2.0,1,0,0,9.0,95.0,1,0.562833,0.16987121,2.17165,41.38222,1,1,219.70349,True,False,False,True,False,False
1,1,2.0,0,0,0,10.0,98.0,1,3.38668,1.3253382,2.20361,41.40418,1,1,151.51163,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,91.0,1,3.6645563,0.1528739,2.37394,48.88642,0,2,369.55914,False,True,False,False,False,True
2,0,2.0,0,0,0,10.0,100.0,1,3.8323672,0.17000735,2.34,48.89,1,2,336.00522,True,False,False,False,False,True
1,1,2.0,0,1,0,10.0,90.0,1,3.4385068,0.22361805,2.374,48.829,0,2,349.753,False,True,False,False,True,False
2,0,3.0,0,0,0,10.0,96.0,1,5.3627295,0.1270249,12.4796,41.85566,1,3,247.58609,False,False,True,True,False,False
1,1,2.0,0,1,0,9.0,88.0,1,4.4567294,0.181413,2.29839,48.83867,1,2,140.97307,True,False,False,False,False,True
2,0,3.0,0,0,0,6.0,60.0,0,4.986621,0.25366896,2.28818,48.87062,0,2,666.4181,True,False,False,False,False,True
1,1,2.0,0,0,1,10.0,97.0,1,4.8485236,0.29965505,12.44495,41.90941,0,3,78.320435,False,True,False,False,True,False
2,0,6.0,0,0,0,9.0,89.0,2,0.85103446,0.23123017,2.34343,48.86113,0,2,514.72644,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,94.0,1,2.7924647,0.16630529,2.36785,48.83351,1,2,171.03178,False,True,False,False,True,False
2,0,4.0,1,0,1,10.0,98.0,1,3.3093467,1.8595685,12.46655,41.8876,0,3,258.10675,False,True,False,True,False,False
2,0,2.0,1,0,1,10.0,100.0,1,1.7679951,0.5203675,12.48537,41.89116,0,3,202.93176,False,False,True,True,False,False
1,1,2.0,0,0,0,10.0,100.0,1,4.8828554,2.0904138,12.4575,41.87234,1,3,92.11418,False,True,False,True,False,False
2,0,5.0,1,1,0,10.0,99.0,2,3.8646696,0.3385699,12.487,41.868,1,3,196.15178,False,False,True,True,False,False
2,0,6.0,1,0,1,9.0,94.0,3,2.8591394,1.6197593,12.46822,41.89685,1,3,692.9605,False,True,False,False,True,False
2,0,4.0,0,0,0,8.0,85.0,1,4.139379,0.43744504,2.33308,48.89147,0,2,279.849,True,False,False,False,False,True
2,0,2.0,0,0,0,8.0,100.0,0,5.684963,0.34736252,2.27803,48.84301,1,2,312.7039,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,91.0,1,4.1607885,1.3535658,12.466,41.875,1,3,168.79808,False,True,False,True,False,False
1,1,2.0,0,1,0,10.0,91.0,1,0.9958501,0.56283665,2.165,41.379,1,1,217.60886,True,False,False,True,False,False
1,1,2.0,0,0,1,10.0,100.0,1,0.4023306,0.35822827,12.50449,41.89766,1,3,126.94924,False,False,True,False,True,False
2,0,6.0,0,0,0,9.0,94.0,2,1.9321445,0.24727559,12.48,41.906,1,3,323.8024,False,False,True,False,True,False
1,1,2.0,0,0,1,10.0,90.0,1,3.9447181,1.2113608,12.455,41.897,1,3,96.79003,False,True,False,False,True,False
2,0,5.0,0,0,0,8.0,84.0,1,0.7418617,0.12084595,2.34582,48.86143,0,2,660.1268,True,False,False,False,False,True
1,1,2.0,1,1,0,10.0,94.0,1,2.02286,0.023973076,12.52015,41.91323,1,3,167.6291,False,False,True,False,True,False
1,1,2.0,1,0,1,10.0,100.0,1,4.8640027,0.15946394,2.30087,48.88383,0,2,455.54105,True,False,False,False,False,True
1,1,4.0,0,0,1,9.0,95.0,1,0.6487469,0.28725776,12.5021,41.90671,0,3,103.8038,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,96.0,1,2.8840759,0.38013613,12.48363,41.87895,0,3,149.8609,False,False,True,True,False,False
1,1,2.0,0,0,0,10.0,98.0,1,2.7126052,0.9225468,2.16529,41.41131,1,1,172.45793,True,False,False,True,False,False
2,0,2.0,0,0,1,8.0,100.0,0,0.9492923,0.97306126,12.51363,41.90003,1,3,199.42487,False,False,True,False,True,False
2,0,2.0,0,0,0,10.0,93.0,1,5.426837,0.20797901,12.54741,41.86555,0,3,144.01608,False,False,True,True,False,False
2,0,4.0,0,0,1,10.0,97.0,1,2.025873,1.0644748,12.47825,41.89753,1,3,381.3153,False,False,True,False,True,False
1,1,2.0,0,1,0,10.0,100.0,1,2.1360414,1.0860671,12.50427,41.92004,1,3,208.07518,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,98.0,1,1.1787121,0.12777855,2.36761,48.85254,0,2,243.96495,False,True,False,False,False,True
1,1,2.0,0,1,0,10.0,80.0,1,3.670173,0.38713732,12.52302,41.93004,0,3,172.77254,False,False,True,False,True,False
1,1,3.0,0,0,1,10.0,93.0,1,3.2555392,0.2849616,12.525,41.877,1,3,161.5505,False,False,True,True,False,False
2,0,6.0,1,0,1,9.0,95.0,3,2.6785364,1.3766515,12.47012,41.89857,0,3,718.2101,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,92.0,1,5.2998843,0.18259868,2.28981,48.83317,0,2,211.11008,True,False,False,False,True,False
2,0,3.0,0,0,0,10.0,100.0,1,5.8823366,3.2226002,12.44405,41.87066,0,3,173.00633,False,True,False,True,False,False
2,0,2.0,1,0,0,10.0,100.0,1,3.7203507,0.3184066,12.54141,41.88458,1,3,150.32848,False,False,True,True,False,False
2,0,3.0,0,1,0,9.0,93.0,1,4.3295712,0.8515029,12.45026,41.89763,0,3,143.08092,False,True,False,False,True,False
2,0,5.0,0,0,1,10.0,95.0,1,1.1610918,0.1053975,2.352,48.867,1,2,409.40442,False,True,False,False,False,True
2,0,3.0,0,0,0,9.0,95.0,1,2.982657,1.8454812,12.46856,41.89152,1,3,138.63885,False,True,False,True,False,False
2,0,6.0,0,1,0,9.0,89.0,3,2.027844,0.31023294,12.47964,41.9078,0,3,487.45703,False,False,True,False,True,False
1,1,3.0,0,1,0,9.0,91.0,2,0.40259466,0.28258896,12.50501,41.90385,0,3,172.77254,False,False,True,False,True,False
2,0,4.0,0,0,0,9.0,88.0,1,3.7395017,1.2414175,12.468,41.879,0,3,224.90823,False,True,False,True,False,False
2,0,3.0,1,1,0,10.0,98.0,1,1.7940756,0.19509292,12.48139,41.90512,1,3,419.65726,False,False,True,False,True,False
2,0,2.0,0,0,1,10.0,60.0,0,0.44289815,0.14493005,2.34844,48.85936,1,2,413.59866,False,True,False,False,False,True
1,1,2.0,0,0,0,7.0,90.0,1,0.30844194,0.29981214,2.17326,41.38582,1,1,157.56277,True,False,False,True,False,False
2,0,2.0,0,0,0,10.0,95.0,1,3.3663285,0.27453324,2.37428,48.88331,1,2,181.98341,False,True,False,False,False,True
2,0,4.0,0,0,0,10.0,100.0,1,6.81508,0.5829634,2.25998,48.85325,1,2,331.57797,True,False,False,False,False,True
2,0,6.0,1,1,0,10.0,100.0,2,1.1851922,0.5869886,12.49944,41.89041,1,3,286.62943,False,False,True,True,False,False
2,0,3.0,0,0,0,10.0,94.0,1,1.9519578,0.22067265,2.35388,48.87411,1,2,260.5089,False,True,False,False,False,True
1,1,3.0,0,1,0,10.0,92.0,1,1.1942371,0.20189753,2.17733,41.3779,0,1,335.60638,True,False,False,True,False,False
2,0,4.0,0,1,0,8.0,86.0,1,7.5570545,0.24705431,2.25422,48.83675,0,2,248.39221,True,False,False,False,True,False
2,0,2.0,0,0,0,10.0,100.0,1,2.6392643,0.27607793,2.34468,48.83343,1,2,261.90698,True,False,False,False,True,False
1,1,2.0,0,1,0,10.0,100.0,1,4.158497,2.2466164,12.45757,41.88393,0,3,103.8038,False,True,False,True,False,False
2,0,2.0,1,1,0,10.0,100.0,1,2.2925766,1.3574569,12.47593,41.8946,0,3,253.66469,False,False,True,False,True,False
2,0,4.0,1,1,0,10.0,94.0,2,0.6915455,0.22191823,12.50151,41.89467,0,3,165.52498,False,False,True,False,True,False
2,0,5.0,0,0,1,10.0,98.0,2,3.034447,1.5947264,12.47,41.888,0,3,253.66469,False,True,False,True,False,False
1,1,2.0,0,0,1,10.0,100.0,1,3.3692598,0.2814291,2.30697,48.85906,1,2,319.46127,True,False,False,False,False,True
2,0,4.0,1,1,0,9.0,94.0,1,3.0337014,0.21936935,12.48379,41.8773,1,3,149.8609,False,False,True,True,False,False
2,0,2.0,0,0,1,7.0,78.0,0,1.5619477,0.06114732,2.37076,48.86406,0,2,157.75003,False,True,False,False,False,True
2,0,4.0,1,0,1,10.0,100.0,2,1.1321735,0.8502258,2.17113,41.3973,1,1,830.8702,True,False,False,True,False,False
2,0,4.0,0,0,1,9.0,97.0,2,3.0129535,0.22200502,2.34051,48.88244,0,2,428.74454,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,86.0,0,4.9782324,0.3117975,2.29028,48.83908,0,2,216.00336,True,False,False,False,False,True
2,0,2.0,0,1,0,10.0,99.0,1,2.0902364,0.36862314,2.3639,48.87387,1,2,325.75262,False,True,False,False,False,True
2,0,4.0,0,1,0,10.0,100.0,0,1.855118,0.1658546,2.34225,48.87175,0,2,762.65265,True,False,False,False,False,True
1,1,2.0,1,1,0,10.0,96.0,1,4.455581,0.34587312,2.21349,41.41035,0,1,167.80319,True,False,False,True,False,False
1,1,2.0,0,1,0,10.0,100.0,1,2.6541054,0.10593057,2.3564,48.88032,1,2,410.10345,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,93.0,1,2.0631359,0.26894584,2.32933,48.86685,0,2,486.76483,True,False,False,False,False,True
2,0,4.0,0,0,0,10.0,96.0,1,3.966264,0.34126103,2.31768,48.88373,0,2,492.35718,True,False,False,False,False,True
2,0,6.0,0,0,1,10.0,96.0,2,7.1715097,1.0122278,12.41787,41.91483,1,3,223.27168,False,True,False,False,True,False
1,1,2.0,0,1,0,10.0,89.0,1,3.9956222,1.2966279,12.46671,41.87661,0,3,195.91798,False,True,False,True,False,False
1,1,2.0,0,0,1,10.0,91.0,1,1.0335115,0.163815,12.506,41.892,1,3,144.01608,False,False,True,True,False,False
2,0,4.0,0,0,0,9.0,89.0,2,0.5319826,0.40640706,12.499,41.905,0,3,346.01266,False,False,True,False,True,False
1,1,2.0,1,1,0,10.0,100.0,1,2.45996,0.28699827,2.32313,48.84619,0,2,329.94687,True,False,False,False,False,True
2,0,2.0,0,0,1,10.0,90.0,1,2.4304578,0.960341,12.473,41.902,0,3,253.66469,False,False,True,False,True,False
1,1,2.0,0,1,0,8.0,87.0,1,0.8614604,0.21942535,2.17968,41.38982,1,1,112.179115,True,False,False,True,False,False
2,0,5.0,0,0,1,10.0,100.0,1,2.8422346,1.1823719,12.468,41.901,1,3,333.15408,False,True,False,False,True,False
2,0,2.0,0,0,0,8.0,84.0,1,3.0976167,0.28878328,2.31667,48.84209,1,2,345.32574,True,False,False,False,False,True
2,0,2.0,0,0,0,9.0,92.0,0,3.1710513,0.10636675,2.38654,48.87436,1,2,245.13002,False,True,False,False,False,True
2,0,4.0,0,0,1,9.0,94.0,1,2.2030158,0.49469325,12.477,41.907,1,3,266.99084,False,False,True,False,True,False
1,1,3.0,0,1,0,8.0,100.0,1,2.8845203,0.252175,2.39066,48.84969,0,2,307.5776,False,True,False,False,False,True
2,0,2.0,0,0,0,9.0,97.0,1,3.1183078,0.17388666,2.37289,48.88127,1,2,266.56726,False,True,False,False,False,True
1,1,2.0,0,0,0,10.0,100.0,1,0.31432885,0.45993584,12.50447,41.89858,1,3,121.33823,False,False,True,False,True,False
2,0,2.0,0,0,0,9.0,98.0,1,3.6627076,0.34938845,2.31054,48.83897,0,2,168.70164,True,False,False,False,False,True
1,1,2.0,1,1,0,10.0,98.0,1,5.411019,2.880084,12.44764,41.87427,0,3,85.334206,False,True,False,True,False,False
1,1,2.0,0,1,0,10.0,95.0,1,2.6764991,0.3881117,2.18973,41.40613,0,1,131.96173,True,False,False,True,False,False
2,0,3.0,0,1,0,10.0,88.0,1,1.3595566,0.57521516,12.49,41.909,1,3,242.20888,False,False,True,False,True,False
